Gene Group	M/L LPS R1 0h	M/L LPS R1 01h	M/L LPS R1 02h	M/L LPS R1 04h	M/L LPS R1 06h	M/L LPS R1 09h	M/L LPS R1 12h	M/L LPS R2 0h	M/L LPS R2 01h	M/L LPS R2 02h	M/L LPS R2 04h	M/L LPS R2 06h	M/L LPS R2 09h	M/L LPS R2 12h
Klraq1	3.0995252120704	3.02076665334815	2.94918699156592	2.99365168051073	3.06988431796939	2.94669257006708	2.91640914681594	3.04910579990944	3.03341942186297	2.98507645979647	3.05756714917731	2.97184084014317	2.95766513379455	2.92857486307666
Kpna2	1.60087990771903	1.414900562583	1.36979748415638	1.27879326781638	1.27414676983531	1.15681903429163	1.03888530782091	1.63228316227566	1.4027065612411	1.38349865189964	1.28144146446875	1.28293840611031	1.11849824229269	1.12815921754439
Kpna4	4.20173557091014	4.08513219875896	4.10531329867528	4.095789530095	4.03605417913326	3.996178730377	3.95542197859817	4.15706048400009	4.18105155814728	4.07982634082519	4.11423279639176	3.99616157793936	3.97888679734149	4.02499459409553
Kpnb1	5.74235123599633	5.73092734376374	5.78516037902651	5.65641947369025	5.68464864623068	5.61164626214603	5.67779356691601	5.67792818114169	5.68627744886557	5.71820206276335	5.70725338193519	5.76028601206096	5.57731784481774	5.5923579287026
Kri1	0.857253769581158	0.800443871033322	0.721764913323965	0.658243753946568	0.518956237044741	0.540455465052634	0.504754129586711	0.734462657123385	0.768125088944733	0.684524446012821	0.707316614320629	0.65937185135903	0.459148620595247	0.445158110438076
Kynu	3.70412146357315	3.79071030568269	3.82611704219166	3.73526342734841	3.66697836620735	3.70304593049591	3.53753459790197	3.75483448148621	3.82403279134797	3.81226487022101	3.75283979188124	3.7633789595925	3.64852423832722	3.65850226955714
Lactb	4.02044510569373	4.04572748382256	3.98258134797537	3.87010842697759	3.80377827426033	3.84028096804097	3.60036504579219	3.97626721102865	4.00733023475881	4.00163042249374	3.90727616693153	3.90637220851301	3.8000025894585	3.73045646668538
Lamp1	5.82702374119372	5.78640656190987	5.81108872601701	5.81345977819073	5.72405143488078	5.69139267950595	5.7618643316239	5.91373371360664	5.93543845381729	5.83671290914204	5.8040148634542	5.93691101102298	5.78206867154169	5.70720123317357
Larp1	2.57570675654619	2.54978963922363	2.56285993039099	2.50073801569188	2.51446279458259	2.33069377398899	2.32219216615292	2.54108456794004	2.52586997008197	2.59970765032635	2.52349843554905	2.40754721976724	2.43456032567086	2.34136877022121
Larp4b	3.2564210628657	3.3042625151361	3.23593807851893	3.25599618008529	3.22545239813046	3.11552971256812	3.0626588183398	3.28352803543057	3.3170643307024	3.18248722402379	3.24122545090665	3.28306844036963	3.14951055488544	3.0908217551897
Lars	3.82371782097325	3.79835975661334	3.9223479615627	3.84615232610098	3.79632535273656	3.68419176386854	3.73478232652012	3.93162331453136	3.88646994220149	3.83008593905701	3.78734835635275	3.79028999849765	3.73109891557164	3.70515053722087
Lasp1	7.36477611873082	7.40527071685292	7.32543920084017	7.32082553066297	7.28194366860088	7.35489659685844	7.17067840774106	7.31263808574927	7.33651298262661	7.25077738388546	7.33340909848742	7.23760355798543	7.17584849286238	7.19047228657553
Lcn2	3.53372096429615	3.43898959945074	3.29185714535352	3.2028799463596	3.03451676458283	2.54164285527107	2.34179782100433	3.55814891144468	3.56207455660655	3.41133830312358	3.17597445665207	2.96341290741097	2.73270397333103	2.26530240026628
Lcp1	8.21724154657781	8.14531593542529	8.1075314959947	8.11442849517689	8.15148188842992	8.01868978274708	8.08978892789022	8.15277511693535	8.12891275322912	8.17376606963445	8.04921575470845	8.02353123387965	8.14010175976118	8.1267970276108
Lcp2	2.96277967073431	2.99619161651775	2.87349140366065	2.90939801526129	2.77356690682104	2.67678330156956	2.65023943844075	3.02320967827251	2.98011285878087	2.97276750430096	2.99776829452802	2.87233867473937	2.66052110567738	2.64346310493387
Ldha	8.65633395756976	8.65156351509834	8.53076223469527	8.56457774789444	8.51620878242828	8.58689829184346	8.61523026491944	8.66250530983302	8.65327934104214	8.59798168632608	8.61879753355267	8.68011123962309	8.59869003543866	8.56758717535637
Lgals1	8.23061946434132	8.18584877081783	8.19173043255438	8.20622350965207	8.09932627814735	8.12786274946698	8.13963931019307	8.15686076884595	8.23050708177969	8.17197561667613	8.15644758839199	8.21484500009439	8.07883613815783	8.0581087139921
Lgals3	8.50201676695463	8.48656683935731	8.48786303183488	8.41144453126848	8.39617644404856	8.44562057424832	8.38932478766795	8.43879097423117	8.41996892359145	8.42807286832334	8.53228771899639	8.51968818431658	8.4617318154324	8.29577056535935
Lgals3bp	5.63257266680668	5.57300177540513	5.56338865556673	5.67158644113413	5.5077878534067	5.50099963472073	5.41453601954005	5.67692704841926	5.5612186387214	5.57844604864379	5.63276658957151	5.50143500800169	5.42939348844534	5.34357510048406
Lgals9	4.92489509976642	4.82102179058884	4.7836078836938	4.74803309705376	4.78083029134318	4.54320294649509	4.46733394461215	4.79223983151852	4.8387499916809	4.84310870187412	4.68727370990892	4.75143191144252	4.54168244996866	4.51238802871096
Limd2	2.99501320759048	2.88262156809434	2.85364846263858	2.67513850854756	2.78702846674375	2.6685648229821	2.50477046209622	3.00529266100874	2.88728545032568	2.91765740450858	2.80456570646329	2.75375872995296	2.69074217018155	2.59033788113354
Lims1	4.62797670414618	4.67414379480761	4.57568373638248	4.67364426504357	4.59113223343037	4.39928979948416	4.43112309622988	4.71554999900867	4.72100953169925	4.60285729341026	4.48876352407125	4.54076857063818	4.47877676360229	4.40887402142522
Lin7c	3.2905930144234	3.33125739101785	3.2425600897575	3.05139738091606	2.99576391497852	2.80398602905896	2.58225789817038	3.24953056881473	3.28329097402582	3.18016382854425	3.04797277177514	2.92671626875682	2.76739694569729	2.53348966844878
Lipa	5.15771011571583	5.19488270699323	5.11805515025542	5.06590754589298	4.97666871164948	4.8587656417115	4.87124728256236	5.04663400489191	5.11914278531746	5.16026947701023	5.02663542276033	4.9220483938115	4.8357131862826	4.89604267312871
Lman2	3.22848090108315	3.22208407312724	3.08173542452169	3.08141710349016	2.92505584165704	2.8605122009536	2.64761684043307	3.20295823698721	3.24547553523784	3.20112384561305	3.05863666130777	2.99902097537387	2.85105726657245	2.68839098754282
Lpcat2	3.37243019969855	3.31099958113466	3.24869655692146	3.31054560310691	3.1866728372647	3.14531180683569	3.1761397109557	3.36163573762099	3.34963698235751	3.32517196071465	3.19455687431355	3.18281313492603	3.19332678358254	3.16664568581391
Lpl;AK170106	2.46202269316774	2.11834775581803	1.88263080275448	1.73513669880383	1.66246846838182	1.65522464410569	1.55598775751374	2.45091642374181	2.05586205732495	1.90007841643948	1.76201088375896	1.75887527504176	1.66075327787418	1.55179962634209
Lpp	4.92185833762074	4.90985265420265	4.8882470382336	4.8154769204376	4.78857510969076	4.8200787709659	4.82042845691473	4.90622113157947	4.90244654375799	4.91156569510344	4.86708353549087	4.85048752333587	4.78072770464502	4.80698816501112
Lpxn	4.90640213412317	4.90326270694491	4.96566579462324	5.00175845000894	4.85596963468353	4.85306156806697	4.93856999355488	4.99209125654668	4.96178998874201	5.01081226000962	4.89948260291772	4.98826261537314	4.89868481307841	4.91414240523645
Lrch3	1.54460501126631	1.52680668644479	1.5021720111989	1.3704016266247	1.39829880153719	1.27827063527112	1.20554969859166	1.60799822986194	1.57898001963127	1.45637537546236	1.40701633468497	1.37905850562339	1.24322151615624	1.1927905420066
Lrp1	3.84702920659015	3.80112232088531	3.82429170983404	3.64508529410634	3.58986912331118	3.70562541494844	3.38199475796107	3.85415357050203	3.8051819098955	3.73299577624089	3.66059941204312	3.59381846888637	3.53630702781136	3.45192733190479
Lrpap1	5.57346267432397	5.56772393865503	5.58371215693543	5.50632847475049	5.44241276903319	5.32729786503718	5.19759793628352	5.5673091521495	5.55674719563205	5.47455874758433	5.32680356208758	5.41315516591137	5.34556060377066	5.30604976885326
Lrpprc	4.26649203864722	4.29410093304227	4.33586826843068	4.26543708622048	4.35743899653396	4.17623902981422	4.12332163477622	4.31061708293798	4.37069324605346	4.26037227057103	4.26436123900496	4.14519864706985	4.28852848191233	4.18405978190426
Lrrc25	4.4094129021915	4.32903921325818	4.27089164679676	4.40844021121945	4.23939860437574	4.15489065861337	4.13400842619153	4.37470259575988	4.43440172095808	4.26158028987175	4.28688409232623	4.18320694910511	4.22537455572807	4.07324081246698
Lsm3	5.96013217798465	5.9883444311599	5.96839865373424	5.97798048113173	5.92586961644618	5.87820492643067	5.82178172244971	5.91348621258427	6.0381618701014	6.03851706924192	5.88205238474519	5.97935778338368	5.89043383726415	5.81988047906821
Luc7l2	5.23587890092788	5.21599475446831	5.23660492478984	5.17796536298193	5.2116868763878	5.13912033689817	5.10212441235746	5.23849549455866	5.23076510412175	5.18600906818646	5.22061048480383	5.23328709468435	5.0632006693321	5.05881045836963
Luzp1	1.00690529147257	1.02869691039212	0.954648006194093	0.900810772505258	0.903512622700575	0.818448395925919	0.875332282806281	1.10357867392141	0.992200944066883	0.872558101297789	0.983032802907311	0.886122006199095	0.778533280617626	0.796315671609586
Ly6c1;Ly6c2	4.62793421054935	4.61853040412186	4.4400817359398	4.51145043366518	4.26721833841973	4.19264188718615	3.95487669091109	4.6567629622473	4.49980210520637	4.49123136838279	4.43466392055042	4.28048878316187	4.13143076994424	4.01496471637722
Ly9	1.489719570284	1.44792457130766	1.35413426375028	1.26151360578843	1.18150308288245	1.17596921767271	1.10163458802509	1.49396465071617	1.35782542813747	1.33436476808869	1.33988688866862	1.22879274818963	1.19443019786057	1.01058409184186
Lypla1	4.58581447991742	4.57693732070996	4.67705755756615	4.63170810226555	4.58004559347457	4.58309063195775	4.5028734377832	4.63612068315403	4.55888140909063	4.53349697291804	4.59774641863317	4.59261883125895	4.67903805112418	4.50200447118536
Lyz2	8.76704126605197	8.9563610854814	8.86341235810326	8.83086400076232	8.72869247484836	8.73906288005301	8.60289314354233	8.98520534226804	8.93729395848721	8.87993103367477	8.79127967119219	8.84023353807575	8.71302592263329	8.62121555678315
Lztfl1	2.27418839953929	2.24487852205804	2.14925197811926	2.16596970341802	2.1859683734005	2.06917269166048	2.03177749795339	2.28537546600926	2.27603496861924	2.23385300205609	2.21689410451832	2.11726922088969	2.13960834913322	2.06450377653323
Magohb	5.02700699134805	4.92546592982984	4.96237631031148	4.99466589399122	4.89829069191183	4.78636388454367	4.81377535110891	4.97977292451638	5.02237786060311	4.86158594414292	4.88836486828709	4.98409932244657	4.83314264627799	4.84628374247857
Malt1	3.15623772882043	3.15742233227234	3.10547462633961	3.01804722677658	3.062361419791	2.92557640300358	2.73401102877331	3.14764611244394	3.17356243660768	3.18848585352319	3.09111660454082	3.04201674758776	2.89722096356465	2.74987126977175
Man2a1	1.43017631272958	1.42054170149224	1.38266269367006	1.2913764071072	1.26565094196025	1.12530529858489	0.995187121547445	1.38222444586879	1.36739778321895	1.31496709749513	1.27654069991478	1.22097030271874	1.15348925670507	1.12318051537752
Man2b1	5.55935417374582	5.53212614308492	5.69080793008755	5.57293142019582	5.57844056462252	5.49889802862171	5.44325077309201	5.57628343141709	5.62583516538883	5.56002641822221	5.58591517670488	5.43890612375825	5.4527153493472	5.46541321600564
Man2c1	1.56469256965872	1.63647534850153	1.45709499344686	1.61050629867327	1.45930372062827	1.39394195956397	1.29305256656412	1.59923409368994	1.58528955604637	1.5101865409197	1.60004465158101	1.47433354121993	1.42033942742368	1.45428200452643
Manba	3.22097408119797	3.29126846474108	3.25502682390046	3.27289761191574	3.24478593504928	3.18150700423734	3.10703800275588	3.33232060289056	3.36458688804712	3.15392281635537	3.2446757571755	3.26855143959547	3.06831156940683	3.08427056074336
Map2k1	4.77827904457193	4.76146853903243	4.68466185298288	4.7503574014566	4.62360426077912	4.51358642097743	4.48708122488079	4.77215563533239	4.66551113531873	4.70598215452657	4.62891980533536	4.67205222379415	4.55700691972212	4.56438191816965
Mapk1	5.42356554307716	5.31620306595445	5.18778974998081	5.22186186883989	5.21429815466557	5.20214761676522	5.11335939308997	5.30150925809882	5.32978498978913	5.28411050502167	5.30635494734589	5.25985961584871	5.15185577808996	5.18646556012852
Mapkapk2	4.3408106130141	4.23970885777166	4.22398900020199	4.07572798466082	4.10418404708458	3.91279338069173	3.8251182806057	4.20823912686271	4.18811334955219	4.20584223555586	4.13449480493548	4.05417517548931	4.00872992905423	3.83379520553775
Mapkapk3	4.87246265167931	4.76658399766866	4.81316154810438	4.85602783925913	4.72478681914019	4.7321233818061	4.70947567624526	4.77548418668154	4.76588366345857	4.87766232218102	4.84336230483401	4.7316295292029	4.77872266596564	4.6795822704277
Mapksp1	5.2076734828862	5.13728138907064	5.28701013842898	5.05940655001569	5.04615077576374	5.07788499368845	4.91434171866717	5.08852165319045	5.11662765488229	5.19109674783806	5.11417497303982	5.17247306408985	5.00734507309793	5.00140824014875
Mapre1	6.16726661884245	6.23227298500413	6.07970118930583	6.14094948180527	6.17597693877173	6.12432717132168	6.15097029368908	6.27878838478632	6.13601722698936	6.19118184516018	6.20665628554259	6.19981190794124	6.19356020337505	6.11698326964365
Marcksl1	4.49557926719441	4.47344262725586	4.48246105841037	4.38996851011192	4.24073772283108	4.31198499499518	4.16359088081855	4.45931958795471	4.39207742136035	4.3959758509773	4.3726567477508	4.25496938160172	4.26294519893384	4.21016975428174
Mars	3.57833329096541	3.48142606729227	3.61255123338456	3.53245116866657	3.51312412942539	3.47860637208296	3.47367948300951	3.62257759519851	3.5110027262925	3.48126709360643	3.51503689640089	3.5616868704501	3.52417973373487	3.40962778222757
Mat2a	5.13076285373195	5.21597205561621	5.16755458148101	5.14007096408298	5.10455582992482	4.93410207001381	5.08315323552741	5.20764534266136	5.23796165462945	5.27266978996124	5.18445377850778	4.98580026459141	5.01297684295529	4.93466138954382
Mat2b;MAT2B	3.87426871036708	4.00380952321515	3.93019059963624	3.97237873706339	3.83445769370513	3.92327705907146	3.72211490722471	3.91516110545997	3.97362918712412	3.87101236595432	3.88655789512409	3.92081178667449	3.90594659552594	3.83370513439067
Matr3	4.83051187516769	4.77452418720445	4.78233998523979	4.83569724413303	4.76483945293612	4.73573957441283	4.66010567685323	4.9277821683922	4.82008722977585	4.78296387590195	4.7905866865044	4.67468188615304	4.71076904112705	4.67028593154883
Mbnl1;mKIAA0428	6.37446694324916	6.43043502810966	6.45200157003908	6.39552649905534	6.27905088530986	6.31167171489549	6.26178949771478	6.52104630367722	6.3877429621433	6.47944319156833	6.41122717340559	6.34708502306923	6.36035119775336	6.31252803303056
Mcm2	3.74636847398361	3.69762803933229	3.68811264674822	3.72587093068143	3.71089378628331	3.64875998542882	3.52682351100484	3.77392309404067	3.82271399575942	3.74903898674293	3.73354236784028	3.59099902138663	3.65767294753122	3.48331126116389
Mcm3	3.49047000061182	3.53008000106559	3.55607809089309	3.49835133259191	3.44301127488418	3.35265922861989	3.30500151646598	3.54057205168559	3.55034243167067	3.45585529528859	3.49885943955458	3.46683745583192	3.37261778270414	3.37705385537451
Mcm7	3.93731947414728	3.88318313694233	3.84068195926573	3.87329961428626	3.831745930613	3.70589353120513	3.68061835465647	3.88298757258493	3.79778942512049	3.84494761219091	3.78057655026935	3.74040626033923	3.61733979918298	3.71352759212103
Mcmbp;1110007A13Rik	2.0624698736396	2.05010698238494	2.00392190982176	1.8361694691226	1.71908047180331	1.55074662356628	1.36737216385252	2.10864192671574	2.00080577912629	1.91875355469422	1.88471505248974	1.64468316344181	1.52139140045705	1.31530226682367
Mdh2	8.32675725386362	8.22021126981833	8.22251267842558	8.27190719159678	8.30375298738987	8.03335519922573	8.17362001976487	8.33925996892692	8.26445789073848	8.23972081052455	8.24868045707825	8.2380942022828	8.19321022836528	8.04361105804679
Mepce	0.0806490164871174	0.166516177276222	0.131912618601149	0.0635351859903743	0.0768639343565498	-0.0370267392966669	-0.0027646610792427	0.248722617743964	0.18194327880502	0.207915804358931	0.162051325073808	0.15707259784003	-0.0236604766369415	-0.0625745835908737
Metap1	4.36551010850026	4.32188182145014	4.36831382819061	4.31988211184236	4.27315675628951	4.19469902517507	4.09068925198344	4.38254647595397	4.48249004093865	4.3033293601149	4.29536727821556	4.19777118027928	4.21118090953973	4.08159967761814
Metap2	1.3065958854204	1.29724718299525	1.23546425777572	0.996258633590795	1.02269624976979	0.797478363382393	0.601683437942532	1.3600333895781	1.33080101124169	1.17759574760191	1.20323036455251	0.942304480338822	0.689271183783666	0.576143584461804
Mfap1b	3.0238436910317	2.96085624177831	3.06131991770011	2.90494648008415	2.8298874657002	2.71353966773912	2.49891429224958	3.06477882762382	3.06811121808194	2.99527870046721	2.97977245086349	2.76339244159957	2.57284902884581	2.58315648958224
Mgll	4.0867904577112	3.86148372792243	4.0007099714193	3.86872616169301	3.88206400132926	3.86685280584586	3.79011376393192	3.96086500020002	3.96473421647196	3.90939089543064	3.89455808147057	3.9553183252924	3.78470545535641	3.76263448542085
Mib1;AK079855	0.0430269040115255	0.151233114093643	0.0489361019673824	-0.0384027192214154	-0.0700994987862033	-0.25764132505343	-0.36457407718508	0.0408563753288266	0.156070559436603	0.0413083294886024	-0.0463165488343929	-0.12878006585107	-0.272746648448107	-0.393136337777861
Mical1	4.1635095130204	4.24600364564974	4.15920099219577	4.07431415628582	4.087103685389	4.00522057749813	3.95288286381052	4.07870622564212	4.17575007573348	4.04154806061523	4.05235378555024	3.97648896832092	3.94563577060594	3.9746487969457
Mir147;AA467197	5.98758181427899	5.88612832298806	5.84531960921186	5.84695096387959	5.74284588368559	5.56026858833362	5.54419469959074	5.93101586458684	5.83098014619476	5.83954767156266	5.86793199781465	5.7025944048309	5.61078619302542	5.52064167172533
Mir684-1;Sumo2	7.4060895094209	7.41241512435474	7.40618859481395	7.27325842745576	7.24136682095375	7.13867486217659	7.07790644501903	7.42406627087449	7.34021014699259	7.449298243827	7.32072451660445	7.18803199907385	7.1972311170838	7.10958646378301
Mitf	3.19331722612522	3.20671486081451	3.12596291980692	3.08296107784263	3.05272866997133	2.83721967453913	2.85401767094125	3.28729626394788	3.28876985533049	3.20617221208633	3.12612446642047	3.03300521905826	2.95308560544874	2.88852642349492
Mki67	1.73497829033621	1.6831056899858	1.54775736856864	1.26839931445875	1.2471931404454	0.933133644580023	0.710168016069676	1.69064329783078	1.5122104772339	1.51942160389888	1.32468607639144	1.15339439778396	1.00355665435319	0.699267912082875
Mlec	2.90574940409204	2.89413719662847	2.75028771181936	2.80404908503751	2.76666437426194	2.64435975320996	2.54213282036845	2.88535335618819	2.84451235463666	2.77777199343367	2.86144086383585	2.67434286847521	2.69743507765636	2.59118292670947
Mmp12	3.0696051046809	2.86932319825581	2.33820246291033	2.34245358091253	2.26504456221728	2.20634227923628	2.22281907825296	3.03666006664692	2.86948107701728	2.36920988882141	2.35007984955286	2.23605764521343	2.20882790098426	2.18984657447707
Mndal	1.9620475476199	1.87914317741171	1.8283518434429	1.76658613805262	1.60867625721825	1.39643092558083	1.233696923223	2.02222468931315	1.91551175335486	1.85654682346957	1.80194217807245	1.61156814948419	1.47020606409026	1.29886659287875
Mnt	0.912288871724657	0.826652784039888	0.725482752751733	0.738860896975667	0.630331644381572	0.458835631128639	0.363048364123633	0.763795928600752	0.835104395889241	0.710953396508824	0.749269728242167	0.531005140428348	0.610120505696497	0.339985053433614
Mobkl1a;AK046278;Mobkl1b	4.83823484272908	4.81918731924766	4.71343722749668	4.70866219722792	4.66449466765513	4.60324461250269	4.34731881136334	4.80582285410241	4.80937376209034	4.7478845062589	4.73718697517907	4.64406921335147	4.53353603455676	4.35682808273207
Mpp1	4.9492814173041	4.95405549576425	4.97440900850506	4.9202638979008	4.99123858158895	4.91682684830843	4.89094077373954	4.98751696305905	5.00432885186177	4.97437121062811	4.95077495763321	4.90527606056462	4.81732433911314	4.81835744293643
Mri1	3.82493296813768	3.77469016675433	3.73248165450329	3.75557726996369	3.63686869749966	3.7028748991172	3.67139201716534	3.77812650882731	3.70552662182828	3.81296070240479	3.61869553973882	3.74165810572933	3.66507815167284	3.57648074182237
Mrpl11	3.89461151280305	3.85263109201038	3.8665687326494	3.83245422697472	3.72024199232419	3.67970179385792	3.68368668695734	3.86101809359208	3.85988903404234	3.80731443294792	3.75165311974848	3.73355872042748	3.7484413245929	3.68760142974541
Mrpl12	5.84546828321387	5.95331034363331	5.85844389349572	5.78708398136789	5.86261282206689	5.79441492235382	5.70814499729875	5.9711302099588	5.87132885471358	5.96238332385773	5.77408746130706	5.8506947012966	5.78195457270602	5.73057653148595
Mrpl14	3.1014521793209	3.1187101983868	3.11713024490637	3.03025832991587	3.00087325084854	2.94678759744474	3.01265539454893	3.31074289878636	3.1565135031869	3.16883249018905	2.99641023349853	3.05131144583059	3.12177797267038	2.92780103401667
Mrpl39	3.37526487414207	3.34279781863408	3.42135578439074	3.34169099404503	3.45588455847965	3.28885599980846	3.2206945411588	3.40128955318166	3.35587621220945	3.35598002976543	3.20466544271903	3.30088204405617	3.20195283745206	3.35054543546486
Mrpl43	3.67237981458547	3.66711599641916	3.6534685204836	3.54809176435646	3.43554014707943	3.42862876720321	3.41408317053847	3.60831224733798	3.64764462136324	3.50281415974946	3.49416741822559	3.52207278751659	3.40308451228436	3.34129983351135
Mrps21	4.12392620175911	4.1069532884385	4.04067401921051	3.75969568128219	3.79019053553137	3.60198055969375	3.42869591329851	4.17697946139772	4.00195966243498	3.99918928888673	3.8907687893082	3.80950480787917	3.53864474275805	3.37170785253371
Mrps27	1.9786031287919	2.05206072719512	1.90999787474293	1.88047062502288	1.86060128724968	1.9294125105755	1.91926532870642	2.02970623217013	1.95965594366111	1.97758163264472	1.91905906638034	2.00927048149818	1.89662870102816	1.93841887106776
Msn	8.20636058842078	8.32368619726739	8.29697265412976	8.23353849698075	8.31342257225618	8.06036755767564	8.16542724264597	8.25774809024342	8.24210040654874	8.26298981068917	8.22669954726178	8.15787889280893	8.13610738491816	8.06125474059824
Msr1	4.03500333783753	4.01280154899149	3.92233312146301	3.99013672286084	3.94393077156411	3.86431285023142	3.75021628735003	4.08112406577064	4.01825342884184	3.93417341339192	3.88880719512736	3.88942675002591	3.88971714714034	3.85216935251604
Mt1	6.57814766736081	6.51299581565651	6.51030244890091	6.43766322052848	6.37381464506029	6.29606654106766	6.21731982077334	6.48885765323404	6.44832059767429	6.59559955935921	6.51790310624934	6.40822371560919	6.30065655677651	6.30910169528375
Mt2	6.77861558733464	6.70042020309317	6.68112291016564	6.64706111852931	6.54272658573007	6.37924394333592	6.32846876038691	6.76573677000468	6.6029177913547	6.66095537062935	6.52306478775826	6.51694812526494	6.36146728135039	6.2249961798041
Mta2	3.77450010248556	3.8309261562913	3.7509956459805	3.69812067911859	3.66041614177742	3.63112820699508	3.54543085178124	3.79483734766958	3.78085318105389	3.71534004292856	3.78422214363686	3.68041479488144	3.72595267635922	3.57331356464131
Mtap7d1	3.03575770266016	3.08349166357355	2.92731035981911	2.8697252093696	2.73530757430236	2.74434752760876	2.64133169377607	3.03335216004826	3.00306937266797	2.93436780132159	2.86350480292886	2.8383733789221	2.71736188077227	2.6417966022065
Mthfd1	4.88536942363319	4.81958088336444	4.91501912131153	4.95798713705729	4.81778705986241	4.79698819915831	4.77290135541441	4.8857092438781	4.92818128258529	4.91358232643717	4.8254298805828	4.93264893528632	4.83720759195068	4.81809146747792
Mthfd2	3.300082764994	3.30767178515334	3.29279290110533	3.22158213187119	3.13434903558293	3.11155621018044	3.04012052767739	3.28814339306139	3.26301041766839	3.28727211178613	3.25022914237234	3.25010847302785	3.07380498370316	3.06601187074324
Mtm1	2.0484007261863	2.02274972914348	1.98922753395366	1.92679365510426	1.93939724481616	1.75790829135768	1.7605565089738	2.06200146328235	1.97766761977135	1.89605834063094	1.99460804843638	1.82098027203273	1.72975104322375	1.75324792645766
Mtmr6	3.24889858043136	3.17463006723198	3.06900193730667	3.06574646464677	3.08947043941235	2.9444262351525	2.96673344528697	3.21783237774392	3.22679295805572	3.19877409253153	3.10046453643518	3.13056128328066	2.97736461321797	2.91524613592776
Mtpn	7.56569476492733	7.57378888757574	7.63196758829701	7.62211053021951	7.57825058459828	7.65429730496785	7.48792053841568	7.62203971525723	7.68819348001029	7.59207531637596	7.64596630268703	7.63953189048445	7.55876367207164	7.52628904974617
Mut	2.37294952035081	2.38381504460431	2.34023192616025	2.25152672076504	2.22876710692623	2.21635277385796	2.14742449709131	2.32513714343634	2.28879604686709	2.29966206246255	2.28341764831733	2.30304088837274	2.15096971864399	2.14222845507796
Mycbp	3.78963895058673	3.7079757129368	3.76418700058197	3.61996802415289	3.73884327326748	3.56896375122759	3.61085271571122	3.72474925528102	3.80022583258053	3.76487318235334	3.72517287671746	3.70701495562693	3.62468212810216	3.58880476278935
Myd88	2.58749878432547	2.59991307494153	2.47333198579187	2.26184540639804	2.081329837276	1.83774755462227	1.54972241121316	2.67453558261037	2.53988163245637	2.46647028082022	2.2938054815415	2.01466148446977	1.77250647047377	1.52668668376514
Myef2	2.09308127999376	2.09548758530089	1.99603741797829	1.98097754547054	1.98463016513479	1.9032578138156	1.89464209481654	2.1071850517439	2.07906605476378	2.02259489877182	1.96906476431064	1.88108873297931	1.95975214172559	1.87454833640471
Myh9	7.29882128648016	7.39216785052373	7.2473306099202	7.29922158729886	7.21966172941368	7.21376667716173	7.20426118055287	7.2765116728515	7.32139811168852	7.27360115740824	7.24782363004604	7.31494381209239	7.23538911984176	7.21525438301773
Myl12b	6.70021265060822	6.55959681013072	6.58932963755401	6.65559179481722	6.61444268980155	6.59779044708872	6.46802247266434	6.68038884316055	6.62923116316629	6.58428401603944	6.60509641898461	6.555369343649	6.56326420849854	6.46034606284191
Myo18a	1.83146410160513	1.84206709240896	1.76534375371785	1.7399267113411	1.76743701314949	1.7669795778075	1.54008603858614	1.82791460781696	1.82025964944061	1.80510737387508	1.69574494817993	1.77100606345524	1.73939939220316	1.67272619778431
Myo1e	3.72860261474978	3.6414509321527	3.63668969755634	3.64025966378354	3.60293119017492	3.56292921970349	3.57602840537458	3.70213616398647	3.80393836185539	3.71767209347815	3.67069542283178	3.62433147283212	3.51702823755242	3.5157934140832
Myo1f	5.51934596646435	5.43996902630755	5.52527513440603	5.53299666948465	5.48268148438232	5.47518665567575	5.36814938993414	5.52458846371636	5.50396133882673	5.4389018860696	5.47510985487441	5.40173458938892	5.34934301779775	5.39255068850867
Myo9b	2.66502242170789	2.67262603329597	2.61035506154489	2.68263281965293	2.42150215552212	2.54219457975558	2.53118350559945	2.59013276103856	2.56634309368136	2.55620004963675	2.45301458121147	2.52867278134647	2.51996974707285	2.4552905298962
N4bp1	0.888345726415727	0.831000998663249	0.647619078265686	0.63031411251844	0.557308266679573	0.417681603796862	0.280871635873447	0.713649804092795	0.823223932080627	0.693176668498116	0.482514816880931	0.498583066234458	0.473411005368519	0.259842515401821
NAAA;Naaa	5.87480240077278	5.72677083661475	5.71717659223992	5.68354927952688	5.56370997577807	5.45416744978008	5.1764862769982	5.74071946955717	5.72089348821589	5.61369413020542	5.53189533477204	5.55661872635608	5.43150913159995	5.2580905168638
Naa25	1.27865024726255	1.30575703531192	1.2825752329109	1.25505914324399	1.22730166895227	1.22997902286048	1.08019251608257	1.20713574452013	1.26486880110724	1.24393959520211	1.16933149014041	1.14015757503373	1.22191290879812	1.10390189856682
Nab2	1.28323744548338	1.31085371292885	1.29898365050427	1.22275770108132	1.20189670667974	1.01595668727693	0.816456765916616	1.39634708058866	1.3044485937013	1.32138521056188	1.19595826337628	1.16401599595401	1.04461033223202	0.947877188665087
Nadk	4.2001163002297	4.1685084210474	4.15226521190168	4.01207574750245	4.01497187877668	3.89471678353724	3.87377790423876	4.11129164508144	4.19821378661402	4.15167467298495	4.12750035306647	4.06049277909969	3.99216215581102	3.87667297628094
