Gene Group	R1 LPS 0h	R1 LPS 01h	R1 LPS 02h	R1 LPS 04h	R1 LPS 06h	R1 LPS 09h	R1 LPS 12h	R2 LPS 0h	R2 LPS 01h	R2 LPS 02h	R2 LPS 04h	R2 LPS 06h	R2 LPS 09h	R2 LPS 12h
Xrn1	5.831435612	7.145995782	16.70711942	35.45990192	20.94590233	12.96685383	9.373350096	26.23098285	17.73596438	31.18585885	69.51799985	42.67915307	44.66736866	38.10212561
Tacc1	91.76470199	88.78245434	78.82651385	62.89135161	51.0289601	29.47371003	22.83168886	157.3806343	126.3240828	118.1634067	102.4765769	71.70737955	65.47034368	53.54957542
Srp72	162.0606041	290.556768	201.927447	200.5941773	136.102078	89.44993303	93.63667011	331.2706014	537.5821203	295.4075146	390.1279064	229.978985	414.4392878	308.513727
Ktn1;KNT	60.57558469	101.5153121	196.4543042	226.5439531	181.9021542	121.9047506	152.5420258	136.3478578	283.7641972	305.4172715	378.6690615	242.5060214	354.605007	325.4230785
Slc4a7	22.03980511	40.38818001	33.00752073	25.44535048	19.77591355	11.63870312	11.04224654	30.03610246	60.88382143	39.77370864	32.61102955	24.66914761	21.45635816	16.41618812
Agap3	88.40372119	48.93464406	29.62991949	20.4107708	25.46277298	29.22756803	41.21739584	66.70414946	51.52142959	22.35971254	28.20338813	26.85698239	34.00976883	24.46009106
Sash1;SASH1	14.31191473	38.78697087	38.18817571	22.82186682	29.20500573	22.58671175	28.44109447	35.18521553	106.7132607	80.97061778	29.23202818	41.60099052	58.42197648	47.60246643
Ncf1	474.6968178	736.188149	752.4984083	436.2490516	416.3631184	659.2428157	805.0792767	365.6301463	665.0337607	565.4307328	354.8028726	444.2528927	533.2234036	701.3401211
Rsrc2	103.1625599	185.8229181	157.3246288	148.1388817	113.706374	102.0303671	121.1770333	299.9779295	603.1907386	258.1089371	396.7683104	213.7932886	356.2219129	305.4153078
Glg1	77.98023012	82.79259595	57.2795844	36.89277138	48.91731684	50.05762575	50.15561779	93.31634769	78.47539524	59.51501316	36.80444848	50.56423645	44.37909083	62.19470406
Zfp259	39.65587195	29.42195799	19.41732839	20.72741015	19.64909849	29.34871349	45.49690882	33.769584	26.29014574	19.37393505	23.35181371	18.12870451	30.61995269	28.41499106
Mta1	41.6948456	28.44671383	25.75858565	16.82196195	19.84225582	20.1314527	24.41196481	26.23473086	22.97535815	28.16115882	12.83074977	17.91980236	14.11761609	13.89496136
Snx7	27.82982924	36.12973785	27.85345579	16.87862717	22.85260525	30.93088849	29.87540551	25.86674942	15.85042985	37.28554424	18.83348669	18.91513846	19.44491364	17.10404456
Hectd1	29.84706141	41.10816665	31.68878441	32.08728938	32.18962685	26.22802909	25.63382889	38.23286834	65.82693099	38.71528694	39.40031927	38.54514391	40.60482304	36.74996235
Anxa6	173.8750759	108.7680475	130.9247955	108.2787391	83.47177151	98.42668336	109.2576654	85.68977519	84.68628626	92.62231823	64.83451751	72.06313887	60.99287128	83.60649893
Hist2h2ac;Hist2h2aa2	105.888783	103.0409298	77.38948823	124.6846234	81.11460872	86.63956608	111.0906457	97.13543212	105.7886094	138.9111592	102.8933015	125.1091535	145.6976315	162.7750479
Eml4	32.89713671	52.05463191	62.79741425	46.71771647	39.56238539	26.71047068	22.26295511	48.80676129	105.8839492	79.82540928	71.41510013	44.92422929	44.27054049	32.88923777
Ddx24	102.1291491	223.0105468	211.1739916	263.354038	172.5746022	117.5554443	134.0793434	250.453583	493.7411344	315.8739193	417.9257632	291.0181417	343.7537158	440.9350632
Sympk	81.88880862	120.4204337	65.04341717	66.56436522	48.8694334	49.41988771	76.95492235	76.95482177	130.4042056	71.87873859	74.84389878	62.28051101	50.10848775	95.14030105
St13	255.4811536	227.5885389	250.5887483	202.0003428	165.2983991	201.0802574	267.8187283	296.7104152	483.6590346	221.6653544	236.2242121	208.0660282	281.4270364	290.4491536
Sf3a2	58.83532498	72.17915594	58.02662423	35.13643879	31.51919481	21.60234197	23.04496419	74.08035165	53.02913829	60.8050032	49.02279943	35.17607522	49.78649501	27.84723272
Med20	24.80450172	21.75939004	16.82212425	13.87362482	19.82634856	21.69577502	20.80996633	20.86790623	24.72511338	18.4462268	14.13730431	17.18088987	19.67103966	17.29680784
Trps1;Mir1907	22.51066556	83.17608617	46.66529369	28.87090451	17.9712681	8.604896904	10.60110966	48.9582557	123.6623599	86.07080325	54.71140593	30.41560499	52.18020616	20.77925902
Cycs	137.8315572	121.4778377	123.508981	136.2437633	177.2025902	180.1455127	150.6400903	144.2825179	138.4830184	148.1304974	163.5417897	211.5169588	171.8316604	172.6807366
Cog4	30.41905799	16.56496103	12.52545068	22.63461361	24.17978611	32.01080385	35.14171414	17.62490482	28.49482114	14.94738307	20.362824	23.3689247	17.85710002	16.80254535
Rfc1	52.7800614	70.28167142	29.42232261	29.07708264	27.68910615	25.12086347	28.71232317	132.9996613	110.8768171	66.82938588	41.01379286	48.4392483	66.35857437	64.53947375
Baz1a	81.03640566	179.3737862	189.6843654	108.3292406	95.10328535	68.07066079	62.24357554	187.4945385	569.6149405	276.0803353	255.2861647	156.3176365	198.8663215	164.2179263
Daxx	29.99048375	33.16961698	258.8001617	434.7652278	415.4093478	273.2787575	263.686475	31.84729763	45.74606114	220.234506	445.0066744	427.0348987	259.4069177	267.1226894
Prps1;Prps1l3	35.64506754	28.76548601	19.94557449	18.99068484	10.31520057	11.08130376	7.267375972	34.46915877	22.17726445	19.51112763	16.17463751	9.890251482	9.120715071	6.608321905
Gps1	118.7573275	78.39811425	80.976491	54.73188167	54.93288413	73.84206231	65.18774431	55.28579592	60.89797845	41.12114862	23.75793816	46.36315966	32.86288332	26.6831038
Psme1	413.2769893	386.3807418	556.7263054	811.0152978	882.6744566	1118.465916	1229.423699	426.1661426	550.6668564	558.6324365	953.679724	1088.558746	1142.680714	1399.251812
Pabpn1	307.93858	393.3073048	381.5600156	260.7039192	238.2505601	177.7345734	187.7774573	843.0046765	1052.045374	693.6107444	523.4238699	387.8197005	761.267083	549.3218832
Diws1t;Gtf2i	34.37328699	27.45587168	14.14228897	6.492024949	3.672925565	5.059034547	9.877567246	44.07787362	39.11817463	14.6351391	5.241323396	1.447230725	4.373206807	14.11600042
Flot1	74.62925348	55.362823	67.41015978	41.05816081	40.15599604	60.6102766	57.77088522	79.84528629	46.57277403	40.45983938	43.38985924	43.44254102	54.36506578	37.60020362
Wdfy3	23.8922598	27.45130757	15.6529149	11.66219132	14.79989584	14.407299	13.1142465	11.18790619	15.15405141	19.62288012	10.37110158	10.24988104	12.22451884	4.824666852
Sp1	32.34473671	33.14764645	21.7508848	15.51132535	20.91970766	18.54324298	20.65698616	34.09546181	38.05871883	22.799466	18.83744379	18.47908588	20.26310951	21.95884398
Reep5	252.1419994	277.3662247	209.6635029	196.2047933	157.0198931	130.4764694	128.9812285	328.4924968	216.6152275	218.0678163	222.2175117	186.7196087	207.2524531	196.8914418
Mkl2	21.26541703	25.79669894	16.68043977	15.43771126	10.29150833	10.01121629	12.29767169	27.14492284	24.4368764	22.41840157	16.95489457	12.12351104	29.6240121	17.60307855
Zc3h18	46.40197522	52.14799496	43.89607592	25.43385221	20.30306647	19.09976393	22.87465946	60.47879225	92.19894849	52.85567121	41.3099381	29.10399065	38.76705051	29.79592127
Ctsa	510.8807622	399.2323404	343.9645239	291.5694759	227.05269	263.8927986	269.3689494	467.4255333	303.6491022	341.3884335	279.7959754	265.663535	283.5348365	276.8774877
2210016F16Rik	46.54366874	61.18618385	32.37719558	29.6284107	33.08067104	35.7097463	34.17600602	40.38942357	36.49077924	27.07951841	22.87791926	25.39129976	21.7043537	21.3426609
Ripk3	70.05004608	38.75537092	37.93771371	27.8741574	14.71459268	19.89751122	27.66617229	43.80162645	15.82611645	22.6813349	12.79980738	13.3816698	13.16505073	21.59736613
Npc1	85.40042807	66.92252826	44.91044264	29.01518351	27.41733729	56.19232555	69.61952952	65.00987237	52.74165674	45.89193086	34.38330355	31.7823431	69.2464779	69.05876644
Dhx16	35.18432576	35.22975661	31.2415809	18.69179765	17.89462498	15.25030168	20.65875705	29.35099005	43.65915925	29.21925447	16.13302657	18.65731187	10.75796594	19.06952328
mVps16;Vps16	41.80216965	48.07904893	40.58758666	22.73757089	26.39863304	28.44460363	32.8627869	33.67660366	75.41614627	43.9213783	28.27165291	28.75982376	18.0988243	18.62744135
Naa15	71.12741089	106.6973423	104.2655484	82.45953481	59.35355648	37.62546039	34.97723479	153.9658539	317.4379829	142.4348985	171.0133022	92.92198154	120.0345816	90.61461202
Tlr2	218.4760418	743.1430262	508.2259492	171.7390473	156.0887619	194.4337779	171.0042013	94.78206618	250.7413263	292.1746034	90.44442937	117.2806845	80.78114969	76.68757499
Armc8	29.73981095	22.87491556	26.55142641	47.71462759	44.40021177	28.55002138	26.66957061	21.79361668	22.49498769	29.83530392	52.67173931	37.54858629	26.73408091	20.56491391
Dnajc13	25.49177988	22.26221431	30.30767326	38.22800054	50.70754697	46.03534971	39.51367516	29.4023084	34.22257392	38.95553292	57.49948331	61.74555289	59.8777708	44.61395069
Sec23ip	55.19024628	51.62423443	54.74657731	63.44895325	71.66334912	56.16397623	57.14508332	51.28428198	104.5379393	76.11631894	83.22545756	91.24385007	74.49632641	71.43768237
Supt16h	79.41995675	100.2062976	75.97936991	58.54120106	45.12667243	39.61704314	45.31959712	176.4663295	205.7314664	105.7538725	92.43199534	71.49945469	102.78677	81.06104479
Ppfibp2	21.86342003	37.39914089	45.90583153	53.94974345	50.86037202	72.73513936	96.36142537	53.22912773	177.0440672	44.68882561	97.32918118	92.72583609	233.440214	232.0073742
Sec24c	102.6430158	75.02751841	67.70851841	68.19975023	80.1376065	82.88763077	81.50899334	43.82417623	45.28860648	53.44320288	51.52406961	55.14683561	26.77297187	45.42607497
Heatr1	34.07355947	27.39062515	23.88455183	9.801333303	9.869578401	9.061233186	11.17330335	15.21708279	17.78193828	22.41823408	9.448747589	4.086437354	5.215491404	6.554451615
Mink1	71.78075816	53.73728541	32.9729303	13.89884833	17.20811593	34.47210396	51.1803918	55.82738492	62.59231475	43.02491676	15.79803029	17.84766765	24.65329731	45.48195964
Hdh;Htt	24.34345253	21.65003862	16.02744214	16.70625072	18.11612955	22.64931802	24.30676501	22.80498305	18.33195685	15.76791808	21.59378647	21.4181152	18.71073831	18.23726708
Mtss1;mKIAA0429	74.7295503	74.15024902	30.95789629	10.04388452	21.77032308	31.89073394	46.37336621	93.99411564	110.4497221	53.31283897	13.5440772	21.75882749	34.0751791	40.18819936
Arfgef1;AK134369	36.8224297	45.60481709	47.94925464	56.97878049	79.01514287	70.96340069	73.39370338	63.86951757	87.48709243	72.56012669	107.0395458	115.2956868	112.2367209	108.2984942
Atp5h	844.9609414	818.7984668	720.098645	618.5628968	623.0619517	557.567209	532.1575943	990.0752456	767.9949043	893.4137865	794.7402428	667.1156104	584.4875611	595.1845596
Dap3	28.54931069	31.17582084	25.19569781	19.716706	16.11743248	14.19542785	18.86744523	20.09275774	19.06070237	28.65575689	17.41802339	11.64793128	13.22801024	14.59743874
Mbnl1;mKIAA0428	514.3317349	486.3745748	350.2516826	283.9670929	256.0218114	133.2927034	64.81710697	654.1672017	749.0864489	516.0132267	369.4229357	284.6853172	253.9259424	110.0169392
Hmha1	150.5392809	81.16804288	51.69699213	25.84761693	27.05323658	62.8885309	78.97762127	95.96152482	77.89551863	39.09190294	24.34595368	28.58673576	30.59840977	50.75520944
Ndufa11	61.76802478	64.24541024	44.23804426	51.51545494	38.30206198	36.3132275	27.45532154	70.18520345	25.81203263	46.61219959	38.23915444	41.74063661	39.79188923	39.24994025
Hars2	12.25816797	7.238031048	4.392630142	4.404773398	7.633109362	8.525989588	12.32276745	10.59357371	10.4371245	4.395174903	4.990188244	4.149972901	6.626893629	6.564321919
Atp2b1	77.63458083	135.5200093	124.7626131	70.2353712	45.70894941	35.94890906	49.48763949	189.1954435	377.0572527	185.2544089	161.3826753	73.6070894	127.9073513	116.6535958
Cyb5	797.3714756	551.0585515	523.3696961	388.7970743	306.1341502	370.195596	598.4561744	550.4845692	422.1052254	480.1238646	288.5161547	252.7481738	247.9743773	609.5067941
Sf3b1	142.6356906	185.8207994	156.1303356	120.3610839	119.8174088	119.9597807	157.9841609	93.23341798	223.2542238	171.1544024	114.2176702	106.3947045	93.67532099	120.3586687
Trip12;AK032919	54.5886482	70.57126184	69.28337499	87.13306041	94.76561509	93.10420243	98.65319083	76.05853978	86.85385851	90.58900783	111.0948173	96.9042767	137.5843816	94.28626272
Edc4	22.23494558	19.81091061	23.3128752	19.43207168	14.01489185	13.76283289	16.0468757	30.02804997	26.31208441	17.19471801	17.49789987	17.56667219	15.23868792	13.74258937
Osbpl11	22.6007545	14.11354154	13.44029642	12.89566801	15.2838525	12.04954174	15.04686902	17.6873062	32.43797323	15.02392855	12.35895427	13.53559899	9.904650998	10.18998539
Lrrfip1	155.0195283	220.3293675	200.2382897	100.5777755	75.2687716	64.7533154	77.33810653	218.8557106	436.8812444	239.2692597	126.0936555	85.04359571	115.5513327	111.3253896
Cherp	53.20810005	41.16693081	22.77877893	15.0054583	19.48398391	21.18651976	24.51679273	41.28195837	43.78130561	28.69001391	30.14206019	18.49232477	20.12580292	38.75915329
Notch2	44.06172543	43.83568092	53.9742744	77.69666561	98.89081637	76.28818861	63.77197176	35.80876188	24.5881869	50.58627148	88.99576315	110.4274091	72.30179517	57.31301916
Wdr11	27.6735721	15.87042659	13.54873255	11.11663799	18.26750027	17.33037536	19.8496727	14.6695056	19.16409658	16.28471815	11.11921334	12.7072011	13.4411563	13.80215171
Scyl2	27.54917067	18.22572603	18.33756889	13.59621378	15.49721862	23.18500959	28.97289343	11.48658569	15.03069529	19.86409252	10.19210785	20.29860166	15.49846077	18.58568715
Pnkp	33.41953642	25.13234775	23.64463866	9.473565103	12.58972317	19.04029504	31.30784352	24.83218508	24.7147375	11.11834187	14.19188409	5.044051889	16.01740935	14.46837498
Tpm1	79.13297117	64.40912438	61.82601985	44.78269021	45.06933208	58.43280271	88.07256982	82.00818795	100.9963311	73.12454535	51.14323584	38.93464887	57.21509176	90.57032665
mKIAA1558;Ppp6r3	44.30382347	45.32302958	41.58045963	30.0706187	38.77811266	33.47294533	35.1723095	39.40743277	49.06959261	40.12368221	26.5521571	32.88656384	30.47111185	33.20166204
Hagh	51.02415878	30.88287424	36.26059849	31.99797663	22.94194477	15.61335734	13.49098424	37.76606309	16.65798689	32.32035546	23.40047818	18.66468253	2.474758674	17.10316366
Arfip1;Glt28d2	47.60816429	52.04122992	34.90300733	33.90533291	41.42802687	39.04238371	44.52074102	38.09296802	38.18015006	32.41676819	38.48139201	39.77147815	28.84844597	26.16441955
Hnrnpl	308.2876311	253.9536632	230.0444761	110.7114318	114.508698	130.3497278	175.2364675	472.406404	389.8154934	370.5301367	173.3409729	135.9442167	196.4900349	229.5925919
Nptn	348.146141	269.1622258	292.4426441	227.6009642	251.2295692	222.6568444	192.6782939	207.8984615	152.5300745	229.9289597	174.4758412	202.3695653	133.103627	133.4929524
Kbp;2510003E04Rik	32.40151048	19.65575182	10.90292368	11.62943091	15.88259744	22.05589781	25.90182158	18.14571159	19.46680512	4.737595684	8.606200713	20.10618844	10.83294784	35.27277726
Golph3l	53.20430634	18.40786676	15.01434689	16.82379435	25.30207847	53.52385845	70.2707009	36.47045585	26.89836106	12.04634558	23.83819457	28.46095036	32.23138746	49.23115528
Cpsf6	71.31560337	71.7560316	61.6248278	51.17983547	58.95721479	57.35169761	52.22210684	67.46462419	72.03234481	66.91935979	43.93081717	65.37675898	67.73492874	41.9834046
Arhgef2;mKIAA0651	93.446726	170.1222781	107.3402087	100.6244721	89.47884212	79.65416033	76.20787836	115.6173532	145.8824902	105.9042734	113.2419807	102.2149824	136.5265029	109.5052821
Zc3hc1	20.73486877	22.47598597	13.57751258	14.11188869	13.01783062	13.95937075	15.97015149	7.34563151	9.638037472	16.23951421	13.36649005	10.13226712	6.670633206	10.12677845
Tcof1	47.23528178	58.21466825	43.38162249	47.20744564	39.62929822	30.15860962	21.68453177	96.22514782	105.9640459	54.15601649	100.6921962	77.74682034	100.7808176	57.58291782
Ap3m1	56.68956107	37.21922213	36.18993259	30.03499467	36.75966269	38.12100042	36.19262599	39.09788406	29.83766783	33.50216184	26.02856493	27.99781282	26.45146321	26.38464108
Cep170;mKIAA0470	29.12775234	20.52844518	19.97753777	23.22851684	30.51207267	26.41010366	28.0414676	22.00704334	36.18175735	24.70888873	23.12064991	36.17780302	26.11994973	24.00715051
Crat	79.26479302	32.96361007	33.52385922	14.80496344	9.863337046	15.2069724	17.33566559	37.50228338	24.34095372	29.2828636	8.029703659	12.67547203	8.221198025	12.74560652
Srsf1	131.1955943	92.47844697	74.15601039	35.73767044	50.66726303	50.23237374	56.73833877	98.31378481	82.93895341	68.72169785	48.43279516	55.84330432	45.01645379	52.70448891
0610031J06Rik	219.6984054	154.3210922	173.6959697	141.8440242	140.8963277	171.184179	192.9108783	105.287385	93.16769557	101.4969638	85.76831116	119.8988788	78.14170327	112.4072408
Zeb2;mKIAA0569	99.24047805	249.19246	239.1609085	140.3652764	90.46471602	63.39606803	59.50614911	258.5943861	600.7470116	337.9590256	221.317927	122.4737865	168.2066105	134.2398519
Birc6;AK165120	59.18289622	49.91073709	34.26476189	39.82952173	96.46223669	111.608108	107.6419868	53.79496455	76.92590173	52.62734788	63.52900503	94.49185524	84.23866253	121.8310165
Mcmbp;1110007A13Rik	64.52300153	46.84486024	57.44284056	97.76059362	131.4952032	96.67344086	77.95714007	45.98170046	37.68375141	42.64304926	92.57765439	128.8492528	75.65974387	60.63419025
Stx5a	45.7404238	34.93037852	26.35687898	29.69863317	34.79949398	33.88892613	41.22784934	25.95269714	30.37750474	33.18335664	18.3463622	30.48349545	13.68168925	26.5524252
mKIAA0891;Usp19	71.19320123	59.95684277	50.80265656	45.25937368	43.52479247	41.79747919	52.62938478	54.17148298	39.37815941	32.39237639	33.09988438	43.24893161	35.38741278	36.38281531
Larp1	105.5520283	122.8107255	178.1429732	249.7008377	250.1247203	173.2508061	129.3213843	121.4955529	109.9655014	195.4134402	278.5870343	281.6352145	230.170232	157.2947777
Ncoa4	132.5753929	119.8362031	135.8742104	91.39031953	124.135161	250.3770644	262.3965381	56.57194485	67.02605866	72.14148295	44.63525702	82.28539188	66.56339274	99.24101403
2410002O22Rik	37.06419536	36.18713439	18.8246202	17.33461278	18.06099295	16.84293862	22.246848	27.7240915	15.95270474	28.44562278	28.79430641	22.12405088	29.3700918	26.73904887
Hnrnpa3	347.354014	361.0182242	424.1607738	266.4348387	251.7672573	200.1749956	226.3575926	424.337123	636.0464595	473.0733924	339.6235699	294.5227354	236.3494284	196.624403
Vdac3	215.9719356	194.7544954	215.2171262	188.8623437	208.1171472	220.1962983	237.1588528	114.1310769	132.3074331	189.2074435	143.6715539	192.3549224	85.76089571	140.5404699
Carhsp1	63.5827235	44.37817906	72.99267679	135.3935106	126.879754	119.3940412	94.75843265	41.2687365	39.58421783	31.16422687	93.61809501	93.92139628	65.67901339	64.40318307
Rcor1	21.19840981	19.7484971	12.91664169	12.81258015	11.91644252	11.4012425	15.50558056	32.92466495	21.624519	9.865278986	16.85820734	11.28579009	15.46211361	20.96956972
Gopc	19.24529052	15.05088138	13.28541744	16.1966975	15.30032082	15.60321586	22.77943605	14.72348586	8.469336386	12.94885616	13.80831191	12.19050098	6.732019403	10.01944892
mKIAA0097;Ckap5	60.41009527	41.15471826	33.84649574	31.13468302	30.01293512	30.50836789	30.9767739	81.4156894	66.48369003	59.02181657	38.88560664	46.18196808	45.84494145	44.92856693
Atp6v0a1	183.2572231	278.0295535	224.2311086	143.8600014	108.5923671	91.02898772	74.12673343	180.4039937	264.5825372	196.8610446	114.5750178	98.90223658	111.6230238	77.8914876
Wdr81	39.07809643	27.04575459	18.5933763	17.72700703	16.75487048	30.7474253	34.94412122	34.50637068	20.8432275	18.59421755	9.077916425	16.28095228	22.22470206	22.38782463
Hk2	69.82462976	215.017235	204.01937	199.8740431	148.3299537	153.9504757	272.8574501	153.0624758	368.6634903	268.0568744	241.5701638	175.2485277	422.2365906	370.5950715
Capn2;calp80	135.8162912	83.63433038	90.13408107	63.3469885	56.07018162	80.19216058	79.56928157	55.23628518	63.06442262	80.30723732	42.69557862	53.51588407	27.10687174	45.34949066
Bin1	126.2530278	129.7271507	87.13167979	49.5880192	21.19658415	27.27720119	57.16557815	122.2384117	143.1999341	68.86286763	43.05163252	16.67990486	24.13530456	50.52602737
Sec22b	85.34342533	80.8349927	84.99444028	76.8198206	94.63000619	79.76366072	77.49248406	67.37784394	52.65319301	80.34119501	69.39715985	92.55284194	57.1143507	65.12984572
Dpysl2	122.1079514	134.9192409	113.7783977	159.516465	236.8361041	175.063198	145.5075506	250.5273537	177.5980563	206.6861549	248.3507523	312.6687165	401.5919986	305.2975511
Emd	213.1430688	235.0195994	196.1808011	169.8098589	180.5692313	185.4588524	177.5662911	264.0576229	189.022255	252.9109247	249.8472597	232.9173856	212.5563822	264.3100364
Gtpbp1	22.59699288	22.29445671	22.21336727	22.1442324	23.11001478	25.74091524	28.44196668	14.25763739	17.29289649	10.31583465	11.48214831	19.33394632	19.1744956	19.02421346
Thoc4	117.5182162	113.8984848	114.0013948	57.34113624	62.07721065	42.94920193	31.16147603	202.4335484	96.49365929	153.3829083	77.48675061	60.29432714	71.70245955	54.02048297
Pten	40.4832568	37.84146078	26.27216625	18.41896469	20.56010453	28.11611787	49.29157993	30.52696253	33.85194676	28.79466474	20.56574374	19.30522619	20.72042294	36.34137363
Stxbp1	9.558151084	12.19553726	18.54021703	29.94111325	43.20059664	43.64686305	35.75340834	6.238595235	5.045208638	10.09080568	32.33128582	48.12688983	26.470527	22.59121048
Endog	24.2277968	19.20547832	16.67561456	7.519083954	4.490942028	4.484824091	12.39206814	12.272918	5.982207956	12.720565	7.47889767	3.224384136	0	6.779081616
Metap2	89.0550868	126.0116837	115.8025687	87.08485236	72.82930958	57.61243998	60.81660919	166.4567069	226.7260202	130.1705165	129.5461773	93.49497121	117.6982405	99.30437851
Ngp	71.26405274	453.4129915	452.1742783	261.7525755	161.6592035	144.6995053	92.76402024	92.92255264	119.6801954	93.64491039	84.5127252	84.2971491	85.10685868	56.68313818
Casp6	44.15092137	32.30407211	23.50995904	11.68577453	12.19564385	11.02607026	16.46402802	31.06984647	16.98333062	17.17016867	9.422124288	4.05708702	7.054973768	16.0648186
Ampd3	10.78289354	9.54822563	13.31109419	8.521901769	3.680353787	11.53303811	19.26018542	3.957826426	11.10638354	9.835007614	5.868468745	1.784958477	7.555808567	13.97608108
Dld	114.5775947	121.8216199	138.1583083	107.2831149	106.8292106	101.6821638	93.95021907	74.24456812	56.96344647	109.8006458	79.72118803	96.73141808	47.35367682	70.32609855
Mnt	23.94943095	19.40873186	8.535390882	5.011444646	5.621645568	14.56389461	20.83471685	32.84289496	37.3039662	8.078101786	5.906813112	9.53043374	24.88062013	23.77214701
Prkcsh	140.7551601	131.0545254	104.6396316	86.20909935	74.31264691	82.39273921	107.565744	106.3762166	70.77359173	75.83936432	62.8408857	92.075695	96.17041131	98.6475027
Serpinb9	19.84113879	59.25131114	89.54021204	150.661877	250.2394785	273.65269	179.8536913	20.84273852	36.03754628	66.16231266	98.87564562	187.5506421	122.7532404	141.8178065
Prdx4	174.7817793	114.3664617	137.5346609	105.4181825	159.9505046	196.8222823	212.6005668	62.40221972	45.98531766	53.49347244	40.62402304	112.7972407	48.6630921	91.94829026
Aip	92.29202974	66.59231901	55.90252738	63.95277761	53.01566843	79.86676511	96.33001031	72.35193201	54.21762034	48.94580535	33.57797567	64.78381639	88.55581531	77.56409104
Sdcbp	849.2432198	857.167526	904.9548827	918.1724667	1195.310021	1141.382992	937.1700702	601.3187527	589.2217601	815.1866138	658.6761275	845.2080464	678.7804905	787.5892633
Atox1	1076.566231	1125.741269	908.4549909	1028.856593	797.1328482	652.1091798	578.2022014	830.8600268	470.3406878	789.1627381	778.2166396	611.8272824	638.2449196	590.5038055
Degs1	330.9451539	382.2194221	330.4084082	265.3508637	185.2925295	154.8358567	156.3947203	362.7349215	266.3892133	315.9001517	219.478743	171.8455294	193.0209703	146.7673833
Napsa	496.6601983	317.5641613	323.1741468	239.0952497	217.4533688	264.4992637	276.3165847	180.2730487	147.5427086	173.0240114	133.3192325	176.5338312	125.6030388	149.0936095
Snap23	126.7367931	99.48008595	106.9781485	100.4882104	109.9376305	107.5606519	94.50291463	60.22389879	110.5825604	93.58212857	77.78403036	97.09292322	49.18121964	48.03520276
Psmb1	428.5376795	390.9562228	365.2488949	386.0171621	414.0499298	375.3100927	377.01972	491.0597926	331.3225506	299.4484118	426.5116441	457.9087692	502.7813978	479.5065369
Hdac1	134.524662	141.6560992	167.8542754	234.5080721	231.054974	195.8239004	150.158744	142.6406065	202.2449179	160.8962413	277.793028	303.2227504	260.3640075	206.7543805
Map2k3	149.0348088	137.4782108	104.5967293	67.95288426	67.22194557	101.5350311	107.0742355	163.8382224	204.6949259	99.6366787	61.35180859	80.30986037	170.0283359	108.2011882
Ndufb11	242.2500726	207.9025546	191.3167183	176.0880866	163.1630406	136.0405428	128.1955357	196.9504123	111.3507184	167.9582101	142.4093688	149.0418286	132.7419268	100.1775801
Gsto1	250.7300704	168.1349087	179.9521085	180.3837974	124.3300764	160.0065604	177.5216221	159.7615817	123.9544881	187.2898208	87.47808397	122.6140351	76.21509732	113.3662764
Man2b1	364.4151326	199.3064505	210.377833	141.0554063	115.441985	125.2243349	118.757886	111.8237882	93.83411729	119.0145894	75.18467183	94.35255754	47.77515202	45.81699816
Gclm	159.2268804	148.4662566	136.3913914	89.81855792	80.93339995	128.8727336	211.8182266	175.5132921	184.8798332	135.9363094	68.76662761	47.17522601	122.6730404	195.007778
Dscr3	104.1037041	43.76799166	32.43742031	25.75752628	40.5119773	58.98805005	65.2471568	63.74474936	26.54450139	19.77793658	14.85873233	30.45315332	29.61552322	39.18778629
Scarb2	118.2355565	99.91441469	104.0895963	118.3970032	122.1729406	147.8218185	142.5834686	77.21046942	39.61913533	58.89176982	78.34616443	100.1267408	84.20391609	107.1024844
Grcc10	102.3166055	123.9843307	83.26119614	109.6475723	94.37945233	91.77353057	85.79671345	188.2577093	126.8804906	135.7387128	123.3815499	101.1201797	210.8928512	173.4896932
Phb2	299.925476	210.3706456	203.7514472	150.7000444	111.5681011	110.598546	108.1796013	220.9821527	174.6260221	179.8543117	95.94785611	98.57072553	69.86026294	70.3768509
Emg1	130.9318497	89.55803637	92.68927234	39.40024402	51.2360068	47.87412598	52.35315281	129.8568851	85.98029058	71.83773483	52.88227817	53.23884629	38.72262452	54.43462401
Polr1a	16.18893065	21.05802561	11.21638281	10.68811107	7.834580251	5.395521252	4.995379459	18.43774223	28.83244444	21.56959843	7.593161136	7.074666747	6.497526864	6.89235398
Ddt	127.8882072	89.70514214	78.00187908	71.39441184	79.07157857	84.91527425	74.86824978	82.5763768	83.00470005	76.99877436	40.38444092	57.22858114	37.26770228	44.84017959
Cpsf2	33.37280307	29.47069902	29.88046851	39.41643977	37.15922311	31.80671514	26.88981332	50.33778487	56.97965334	38.30769615	64.29565591	48.75139774	57.5549595	38.67581545
mDEAH9;Dhx15	158.9680107	282.7016131	211.3338571	153.6765554	86.17821824	79.14910871	81.82522121	243.8378281	548.7226973	201.2185086	207.7792964	131.1317846	179.744735	159.0193038
EF437385	88.5207936	93.69803992	100.1329633	72.06659627	80.95283756	57.86072747	62.14928366	58.66824452	53.41584983	92.64831827	79.52406648	62.85058478	60.57332989	50.50639064
Aoah	36.72789426	45.18634635	62.90946669	95.36350716	120.3206957	155.2627177	166.8151972	25.38827287	65.63823854	49.51183572	89.71007844	129.9506622	107.0420954	137.1552577
