ENSG	R1t0	R1t0.5	R1t1	R1t2	R1t8	R1t16	R1t24	R1t30	R3t0	R3t0.5	R3t1	R3t2	R3t8	R3t16	R3t24	R3t30
ENSG00000081041	7.6575113055	8.6174772954	9.5773330226	11.5025424134	11.9678260976	10.502019174	9.4100999792	8.5637446268	7.5077044959	8.6382916039	9.768878712	12.0300529281	10.1993181111	9.6717197369	9.133399415	8.727663356
ENSG00000044574	11.1740028057	11.8517852354	12.5281737907	13.8785427995	13.4711274282	14.3964419654	13.4104198069	12.5244687546	11.0629958569	11.8376247048	12.6112392603	14.1593421472	15.0441589842	14.1642977102	12.815810498	11.7892011461
ENSG00000179178	6.6264854673	6.5756924156	6.526575035	6.4423056585	8.8147695669	9.8709168644	8.5763759366	7.4068982667	6.5007773188	6.4944536378	6.4881111778	6.475902944	10.23009554	10.2339851392	10.2339851392	10.2339851392
ENSG00000115738	10.3014503056	10.0833457544	9.8641497764	9.4195672261	6.8078879462	8.3360688197	9.9660987217	11.2088695057	9.9942781406	9.7222140618	9.4496657789	8.9003100573	8.1836213809	9.0990057179	10.1039614375	10.8705947965
ENSG00000163739	6.8028527291	7.6812581013	8.5611943946	10.3318877893	10.14967545	8.2782136948	8.0614719946	8.0660187112	6.7091986209	7.9021605907	9.0946860394	11.4824114422	7.2200177093	7.6704045368	8.264024329	8.7306006462
ENSG00000119508	10.2848509965	10.8285706106	11.3721860466	12.4624932901	12.7516276233	10.1194257488	8.8434755111	7.9440747326	9.7943959646	10.4543285218	11.1144312806	12.4405021467	8.4484864917	7.9813531015	8.0823341908	8.1216660884
ENSG00000163545	9.1819584687	10.0171546794	10.8515199903	12.523907518	10.6849805079	8.5180077435	8.1046784137	7.9987351713	9.2944639718	10.1204328037	10.9451893979	12.59798418	7.4632211421	8.0033147161	8.2087356926	8.316219426
ENSG00000237605	5.1788734975	5.393543155	5.6096062448	6.0485429361	5.9245264287	6.53017429	6.3021469252	6.0312857821	7.6416931631	7.0879753268	6.5388460133	5.4713582171	7.5894969189	7.2714359416	6.7741856943	6.3768380498
ENSG00000151632	13.5849199605	13.3776832142	13.169832603	12.7518684076	11.3142863047	12.9463756883	14.3158000288	15.3386503598	13.465591942	13.2247784644	12.9840608895	12.5020199671	14.0227355451	14.3882083079	14.7785914104	15.0763318622
ENSG00000177606	9.0909593306	9.8620399089	10.6319291187	12.1725234599	9.6514174778	8.3503636222	7.8096337651	7.4629067901	8.9101915047	9.8399461531	10.7684276086	12.6260904826	8.0745171668	8.0512680497	7.8661374878	7.7026676204
ENSG00000136244	6.8408953165	7.7178706461	8.5930407655	10.3453290007	13.1928071254	9.7270422411	8.2832653894	7.4166776053	6.6224170307	7.7061719625	8.7899268944	10.9574367581	8.5221870635	8.3340604889	8.1131574513	7.9434589405
ENSG00000078401	8.2261257231	8.6518849617	9.0776453828	9.9291797353	6.1536213747	6.1507180477	6.4090620898	6.5059411055	7.3628470651	8.1353172121	8.9079111811	10.4545202121	5.8410071099	5.9678798637	6.1511857422	6.2860823873
ENSG00000196139	14.9708362611	14.752389346	14.5335926832	14.092289012	12.4574063235	13.9580735882	15.2610521297	16.2173458205	14.877669909	14.5966261737	14.3156772443	13.7537392905	15.2513876471	15.2556599623	15.7330131453	15.912020589
ENSG00000104856	9.147199137	9.5149552985	9.8849220149	10.6355213888	13.2845860854	12.1345896119	10.9902271675	10.1274225999	8.9894680175	9.4419030896	9.8952174922	10.8089156962	11.7768823129	11.1226006092	10.5924520611	10.2124078758
ENSG00000135842	10.0378388636	9.9825686676	9.9284586977	9.8235553581	11.470420862	11.7755258277	11.210596329	10.862112226	9.8535722253	9.8137942509	9.7737909131	9.6928591657	13.063810482	11.9907609883	10.9132431737	10.1048233029
ENSG00000101255	12.4265653446	12.511727695	12.5976905933	12.7738335753	16.1131188309	14.750613195	13.4033654672	12.3959042589	12.3600826577	12.5241883495	12.6872659686	13.0092186193	15.927165619	14.4911196652	13.2061833289	12.2616750216
ENSG00000138166	6.4587967697	7.4189499948	8.3791032199	10.2994096702	8.1055829999	7.6962844502	7.5436699364	7.4573419737	6.0040526638	7.0565411039	8.109029544	10.2140064241	7.7227832247	7.8968972885	7.7533849095	7.6254391595
ENSG00000171931	6.9668129103	6.9475439481	6.9289957	6.8968653937	7.5214043708	7.521235085	7.9552827656	8.1180506458	6.5656202859	6.4973026714	6.4276199115	6.2827372318	10.1937258764	9.5316135778	8.5178838515	7.7643317736
ENSG00000237276	6.4773786562	6.484641905	6.4926763663	6.5140203631	6.3001762201	8.9183285651	7.3166300889	6.6908929266	6.3039800759	6.668834457	7.0376688503	7.802733781	9.6239650306	7.6618369984	6.5789427436	5.8596424402
ENSG00000074276	6.7869738651	6.597250134	6.4075050358	6.0277771627	6.4041489799	6.8391780768	7.4133938325	7.878059899	6.7904262454	6.8376323127	6.8848383799	6.9792505145	7.2779954961	6.7784254975	6.3997838727	6.129586013
ENSG00000149972	4.4609805356	4.0859611251	3.7093655399	2.9489944498	3.7248080046	3.9565213327	3.9114571101	3.8538692708	4.2882271348	4.2055142318	4.1220394228	3.9507839988	7.4294972102	6.1613326591	4.8316130469	3.8247041043
ENSG00000023445	6.2872494746	6.8809345721	7.4773898829	8.6863424183	10.1757463494	7.9024699521	7.1832556049	6.8129161581	6.224952096	6.9928964233	7.760618402	9.2953679312	6.6683127704	6.7686324807	6.8281225511	6.8641701962
ENSG00000051108	13.5564921786	14.6025705299	15.64750008	17.7380734265	17.3710207698	15.8801592359	14.4712130118	13.4244600362	13.6855941102	14.6301290742	15.5720501531	17.4568221272	17.0673822783	16.274979932	14.4781880678	13.0314573731
ENSG00000152254	3.905567398	3.8434593149	3.7800112052	3.6483582993	0.8137900118	2.0151131097	3.0274476574	3.8226010739	3.2907342084	3.3765573014	3.4630042377	3.6447300245	3.5848189486	3.6800535245	3.639120947	3.5917518324
ENSG00000163661	5.127793233	5.6492502576	6.1736361233	7.2390681533	9.4808498754	8.5310159395	7.4678273367	6.6606160536	5.2344193224	5.7910990068	6.3500604369	7.4827998017	8.7267168108	8.4086165182	7.5142864035	6.7893320488
ENSG00000130176	9.8580282923	9.8853680651	9.9126868623	9.9670001759	9.3462907645	8.3685761815	7.0701205256	6.1414999585	9.7734574879	9.8456315381	9.9184431132	10.067366772	8.1188066727	8.1152080596	6.3994202464	5.7559998165
ENSG00000163993	9.9763198983	9.8772226118	9.7790162362	9.585659171	10.9977238436	13.0831378369	11.9994629551	11.7219419348	8.872659382	8.9617485123	9.0521841187	9.2401563129	12.2453002477	11.9131714251	11.7281438125	11.6118532987
ENSG00000163734	4.8191300359	5.5457777779	6.2746801065	7.7452279787	8.4896025624	7.4043052632	6.4358869195	5.6755356627	4.662885029	5.5649573007	6.4665677248	8.275155702	7.2649768909	6.5033603041	6.1104768923	5.8487564132
ENSG00000078081	6.5490401168	6.52290099	6.4987539558	6.4567187974	6.565555249	8.4440026137	8.9947253353	9.2699227633	5.9560428526	6.0249704188	6.0932102613	6.2310285878	9.0680164438	9.0855268428	8.9319786007	8.7927638454
ENSG00000205364	13.7470378511	13.4558837717	13.1654832691	12.5837652257	10.3594685352	11.0308344438	11.9207666757	12.6081565382	13.3886408241	13.2875684929	13.1858596687	12.9769421854	11.5323632571	12.204714959	12.7389654417	13.121604534
ENSG00000117289	10.1929711297	10.7039740994	11.2157299976	12.2402061352	13.1499540445	12.1175539271	11.5868584802	11.2118101534	9.8953368682	10.6742142158	11.4516724496	13.0087069518	11.7484234746	11.8333887203	11.5919375385	11.3662980268
ENSG00000166598	10.322257158	10.722095164	11.1220402262	11.9275389636	12.6478691943	13.4901501114	13.4641778843	13.3491054498	10.6456582795	10.8736294811	11.1016854828	11.5630912518	13.7651899366	13.2027121128	12.9516890839	12.7970538087
ENSG00000116761	9.2496259612	9.611108874	9.9743746118	10.7120957916	12.7907129865	11.641991713	10.1551969359	8.996550074	9.4687470658	9.7194890935	9.9706623302	10.4773855814	11.7324971738	11.7302049027	9.9867823174	9.3329988479
ENSG00000256394	4.6079864536	4.4946005961	4.3810716304	4.1522733559	4.0395846421	4.2641105473	4.4252541675	4.5357456425	4.5353164921	4.5258793992	4.5180540334	4.4996352256	4.4574166573	4.3368484822	4.3034979786	4.2906890703
ENSG00000238243	4.491971029	4.4834365465	4.4768340622	4.4744017551	4.0427040983	4.4253652026	4.5287141285	4.5753141838	4.6983647885	4.7230873534	4.7498912774	4.8137775621	4.8545006358	4.5399370808	4.4455746493	4.3944088805
ENSG00000127129	10.5235970352	10.7330524179	10.9429883563	11.365346578	8.2356214405	8.5944878659	9.2332144994	9.734523512	10.3323323172	10.5702038457	10.8078261368	11.2831901916	8.8463288567	8.8622715023	9.1896145102	9.412905589
ENSG00000187134	11.3989270651	11.1039621299	10.8094368177	10.219595697	9.3113921029	10.8590588331	12.0562463021	12.9077494726	11.002759125	10.7597170811	10.5158035999	10.0234214797	12.0034003508	12.1562033774	12.4619822522	12.7088757784
ENSG00000130707	7.8365685274	7.7811515547	7.7266707098	7.6241386794	8.6909980916	9.6850640953	10.3804224316	10.8703647525	7.8970529366	7.7606216032	7.6226723092	7.3395791043	11.0384770707	11.1068675086	10.7774341899	10.5356059346
ENSG00000158050	8.6271165341	9.0032123393	9.3795527756	10.1351551197	6.9354620027	7.6356079528	8.8335932151	9.735048465	8.6069758485	9.0035121119	9.4001368915	10.1943719787	7.8185540341	8.4340565782	9.0271583384	9.467628241
ENSG00000179772	10.8409698971	10.700490142	10.5600660443	10.2752544504	9.2385004681	8.3886414237	7.8116475941	7.4081342766	10.4431031584	10.4866149828	10.5306450682	10.6197997129	6.9449225239	6.9416936329	7.0755748219	7.1257802677
ENSG00000184164	12.466849875	12.907646497	13.3488634735	14.2351422489	14.988619179	15.5451980307	15.3782753081	15.2496460802	12.4997904438	12.7933145794	13.0877750065	13.6825659254	15.9379969389	15.2045506675	14.8372832303	14.5418389195
ENSG00000169429	4.044613669	4.7849477566	5.5267791844	7.02094945	4.8571212963	4.5336963333	4.8043637921	5.0676588043	4.0111439953	5.0728067518	6.134604968	8.266789761	4.6893391835	4.8845779828	5.0644289116	5.1819365475
ENSG00000071537	8.0465819359	8.4569660304	8.8696961304	9.7092496868	10.0718479149	10.2868508623	9.5505158606	8.866183202	8.3301391375	8.686326176	9.0426209588	9.7558987088	11.5401980596	10.4893001417	9.3370477976	8.4657651771
ENSG00000102580	9.6066404467	9.8559479483	10.107409356	10.6181218959	11.7836565583	12.5232372984	11.6018134438	10.7790774629	9.3048907155	9.7429305623	10.1814303983	11.060426819	12.4980359128	11.783491673	10.9553849952	10.3381522909
ENSG00000095752	8.551340075	8.8937705474	9.2381102631	9.9384275347	9.0808957678	7.2526004086	6.8865736501	6.587233411	9.3034268933	9.6926357584	10.0818231564	10.8631764931	7.5396562494	7.5323281886	7.7307745224	7.8051918975
ENSG00000135116	7.0182943218	7.0559683882	7.095441509	7.1815450147	9.376872189	9.6619324089	8.7467272707	7.9456223831	6.6238338779	6.8868392314	7.1498240573	7.6757778312	10.0716556718	9.1937379537	8.3164426161	7.6584711128
ENSG00000198576	4.5667882477	5.3671474229	6.1655007764	7.7613101476	6.3374519218	5.8972765021	5.1561743062	4.5762584735	4.4268779919	5.2586199511	6.0903619104	7.753845829	5.7249495882	5.9103671897	5.438579448	5.0106217116
ENSG00000099860	11.248959443	11.9441671543	12.6379659704	14.0222205352	12.0802642842	10.5795427951	10.2348892885	10.0959476505	11.2430523057	11.8318187835	12.4207536022	13.6010922564	10.2857642599	10.2672092812	10.3149185232	10.3616718298
ENSG00000188760	6.8013019815	6.8440320954	6.8871263146	6.9773172081	8.2248287667	8.1590900287	7.8383099563	7.5588926839	6.3213114521	6.3687330173	6.4162590026	6.5117553886	9.1088554103	8.4124634569	7.753221676	7.2625342739
ENSG00000186300	7.6722331627	8.588716797	9.5053890042	11.3448416581	9.1693399672	8.8941054192	8.3091141339	7.8390782698	7.6825226524	8.5947954668	9.5054725151	11.3289122295	8.9995710907	8.7236757419	8.1051578984	7.6129946916
ENSG00000204010	4.0561047733	4.0742736606	4.0925416204	4.1279104096	4.103430105	4.0962883694	4.1278484925	4.1542289975	4.25764006	4.2098066147	4.1626507193	4.0712002603	4.4376543479	4.0575263714	3.9736445953	3.9220948383
ENSG00000119865	5.6051006556	5.6434171613	5.682631513	5.7649609169	5.1446878489	5.2886167861	5.743736424	6.1168409195	5.2647276488	5.5772130565	5.8895312974	6.5168258555	8.4941463517	6.4493584349	6.4115723953	6.012057617
ENSG00000179046	5.8576049867	6.0308340593	6.2053433839	6.5601236574	8.7907145506	7.6960427033	6.206108185	5.053369389	5.888414921	5.940936449	5.9932593856	6.0973645893	8.0902977275	8.0911479279	5.9604664782	5.1614609346
ENSG00000142700	4.8313640342	5.1021467469	5.3734182748	5.9186859206	4.3525775705	4.5590787978	4.9554392784	5.2179679761	4.5052241736	4.7909624389	5.0748553729	5.6436381398	4.6801655761	4.4437444476	4.5936142302	4.6916228365
ENSG00000214274	8.3010429004	8.2069859133	8.113517097	7.927609005	8.6905263353	9.5053927083	9.2696702181	9.4766303079	8.1261863194	8.0538192844	7.9815889522	7.8388741104	10.9929274178	10.4265209354	9.762989718	9.259710077
ENSG00000211749	4.1087841961	4.0355170936	3.961846135	3.8079839183	4.7762400665	4.2921367111	4.0609531663	3.9099787251	4.4562654923	4.4872171364	4.5205050482	4.6075744099	4.3154969521	3.927757087	4.0208054041	4.1422943234
ENSG00000163703	7.8027110627	8.2405162932	8.678878284	9.5593476513	10.4110934139	11.2130664484	9.8433663389	9.3016614509	7.7706883455	8.0590039624	8.3494166061	8.940826565	10.9716134746	10.2442042446	9.6491491141	9.2213269849
ENSG00000109321	5.8436130973	6.2035869335	6.5655672073	7.3003548637	8.8387472086	7.7199073441	6.8867855431	6.2797242215	5.4039522774	5.8840638315	6.3633023405	7.3222329563	7.1864362978	6.6544755949	6.4560675001	6.3435000749
ENSG00000143333	7.4856159677	7.3907246084	7.2960336334	7.1070229701	10.2127648825	10.2154481039	8.6740136169	8.0959756843	7.5671074813	7.5012916328	7.4359149316	7.3086973537	10.1705728983	9.24546848	8.4631570894	7.8878525517
ENSG00000187037	3.9421229413	4.0783505949	4.2149550376	4.4882736315	3.854681945	3.7822981721	3.878639576	3.9647558233	4.0439224459	4.1160737924	4.1882251388	4.3325278318	3.8356402181	4.0669765083	4.3484798993	4.561494126
ENSG00000160097	4.0191062544	4.148341581	4.2778067991	4.5376364262	5.0566252393	4.5869719817	4.1702077381	3.8650146059	3.7891621763	3.8574956176	3.9266594154	4.0765503406	3.9103574268	4.2051156253	4.3123050879	4.3911414957
ENSG00000164463	7.4669938361	7.7809215069	8.095056414	8.7228212025	9.623809934	9.1163512543	8.7361423039	8.4614375859	7.2832712626	7.7401335489	8.1964522001	9.1109786257	9.8800257228	10.1500732771	9.2249083625	8.784489518
ENSG00000166173	10.3319224626	10.330438308	10.3288539765	10.3243501334	11.9615793973	11.810979747	11.6097157394	11.4509094298	10.080741781	10.1338260219	10.1869100732	10.2932939883	12.7170365654	12.0875225219	11.4563365164	10.9829470123
ENSG00000175329	4.1743393252	4.1559861397	4.1367831971	4.0936518774	4.1015848505	4.106996709	3.9689339879	3.8528397047	4.1914221916	4.1077040052	4.0237182787	3.8546165297	4.0858619755	3.8909115303	3.7552000921	3.6617985375
ENSG00000176046	12.9321793488	12.9469580796	12.9617274967	12.9897748453	14.6490845957	14.6504676247	11.9955502367	10.9999562162	12.7008859675	12.7564036992	12.8127824465	12.9279376165	15.3291013897	14.1344669077	12.483966481	11.1912425414
ENSG00000125740	6.4903467758	7.0577112823	7.6237234617	8.7568090299	5.523230163	6.5385080724	6.6526327222	6.7003426834	7.08100123	7.6787463675	8.2772557142	9.4775195962	7.672652902	6.7575513013	6.63512899	6.6250667224
ENSG00000100292	13.1679927521	12.9771697115	12.786868386	12.4063658855	13.1405124414	13.5087253733	13.7152787077	13.8493707613	13.2412815447	13.1490434007	13.0565988685	12.8710505958	15.6268651237	15.0121330153	14.324818861	13.8065567817
ENSG00000117507	6.4448900771	6.3956692717	6.3463992897	6.2473116678	6.7129034195	6.4773806196	4.6681945921	3.4917499587	7.2969300012	7.0773196552	6.8582912608	6.4150320799	5.7899088723	5.9722559794	5.7214906759	5.4887096496
ENSG00000183251	4.0417141396	4.0120572732	3.9814466881	3.9126462979	3.7703336902	4.0343428134	4.025340506	3.9902766504	4.4548845845	4.3937369305	4.3325892766	4.2102939686	4.1405059386	3.9979080121	3.9407440444	3.907283578
ENSG00000258223	3.9067597422	3.8962609874	3.8859302811	3.8659984682	4.3469686677	4.0689590615	3.8848577283	3.7569100035	3.5742342402	3.8254056563	4.0770310875	4.5820152938	3.5514241844	3.7653863964	3.8918582877	3.9793630331
ENSG00000197279	7.8297548744	8.453261246	9.0772729089	10.3324023698	10.1402500898	9.4178599582	8.3817524974	7.5741140507	7.7166994406	8.4739404913	9.2306125129	10.7501040068	9.4049227669	8.8938145123	8.2275540096	7.6999180243
ENSG00000230960	3.9351650583	4.0500805442	4.164573442	4.3906135467	4.3480131147	4.0805417996	3.9284834954	3.8281269974	3.4085327199	3.5396553636	3.6706009686	3.9316530164	3.8621071005	4.0625199052	4.1411710213	4.2177140019
ENSG00000113742	9.2745724035	9.492732591	9.7120704181	10.1592422824	11.7753311549	10.8850502815	9.9348372647	9.215073283	8.9554623426	9.2192036271	9.4826911814	10.0122303514	10.2236793481	9.5674543495	9.2361853094	8.9942142968
ENSG00000172640	4.9376707981	4.8892374515	4.8434036237	4.7650846406	5.1452977502	5.578722925	5.4011088878	5.2537171172	4.2399339814	4.5276344576	4.8172708643	5.4145113242	6.0530609384	5.4835495297	5.333202803	5.2536767904
ENSG00000224501	11.5982034308	11.475567628	11.3529321778	11.1077965829	8.6446273515	8.6436320035	8.6436320035	8.6436320035	11.5646959425	11.4547563549	11.3449876311	11.1258751313	11.7798971119	11.7805879665	11.6987300466	11.6680333266
ENSG00000188525	4.0096703874	3.952483308	3.8950739514	3.7798847758	5.0127711195	4.5501237712	4.1508095548	3.8583263937	4.2964071612	4.1722981425	4.0501142006	3.8210937619	3.5083618856	4.0803896588	4.2538910258	4.3454472301
ENSG00000181935	3.8724015648	3.9295364682	3.9870020593	4.1025860436	5.1426777812	4.6141514463	4.1698377331	3.8462872367	3.4855745216	3.5696640808	3.6553195655	3.8411279227	3.8641907778	4.1044963692	4.2164670563	4.2993066702
ENSG00000198185	3.2787353998	3.5156035137	3.7515906024	4.2188923158	4.4754376511	4.216944212	4.1806222893	4.1734304213	3.9728414562	3.5821261758	3.1914108955	2.4099803347	4.0304525744	3.9608072405	3.9112211641	3.8745341121
ENSG00000166046	5.1442378608	5.2351693289	5.3268400603	5.5144639241	7.0011025936	6.7782087276	6.4833979597	6.2507553225	5.1743115689	5.2641456826	5.3531535533	5.5268527626	8.2854928947	7.5551420359	7.0260943006	6.6497776773
ENSG00000140450	6.5229778907	6.9481951027	7.3738768902	8.2261300085	9.2533210365	8.8361281093	8.5068453739	8.2695586227	6.4521581652	6.8653855597	7.2785786136	8.1048510941	8.2250091497	8.2185319099	8.1640442883	8.1157983654
ENSG00000013588	9.0404561331	9.1321268806	9.2235337857	9.4095087708	8.2900155236	8.4471496033	8.8946611568	9.256762154	9.4302899772	9.3262696946	9.2222260523	9.015062494	8.5679470691	8.8892256219	9.1391130934	9.3212783593
ENSG00000002745	4.0501279606	4.1049946903	4.1596753079	4.2667508997	3.5901724929	3.7147218532	3.947976563	4.1292292209	3.907627882	3.84925952	3.7902844907	3.6698494978	4.0289309022	3.9456402695	3.7508413775	3.5949671578
ENSG00000223714	3.9646109575	4.0805264659	4.1965664169	4.4298630657	4.1037008914	4.0356338368	4.2203154432	4.3727061521	3.4398898979	3.5767538017	3.7135436441	3.993286433	4.0316614527	3.8035894647	3.8099171455	3.8053493684
ENSG00000145050	13.9660325816	14.463625044	14.9624112206	15.9670941407	17.0230008798	16.8098837334	15.5059544053	14.4358886348	14.2515878216	14.6819550225	15.1129954553	15.9781226957	17.0204725948	16.0064499917	14.8892233886	14.0352122527
ENSG00000134595	7.5674902252	7.1707246639	6.772939422	5.969823924	5.5807608792	7.9567411613	6.9769737302	6.7139316875	7.383523007	7.5442688988	7.710478423	8.0697246598	8.9840557591	7.0558196744	6.5213865969	6.2654710432
ENSG00000211801	6.6978574274	6.4576126449	6.2163767495	5.7283310114	4.5805483851	6.4089682372	8.4831381556	10.097263395	6.7782144629	6.6756895349	6.5779691888	6.4096601365	7.7321016854	6.3242639044	5.798525453	5.4988193564
ENSG00000176774	3.7683193383	3.763677896	3.7590709668	3.7505749103	4.3472106637	4.1627275171	3.9012212426	3.6985966118	3.8465633819	3.7626843367	3.6777052408	3.5063419222	3.9759406606	3.9534014531	3.9866551357	4.0163386411
ENSG00000133083	6.5240405166	6.5391083588	6.5555221991	6.5950049867	7.2126777668	7.770130188	7.9458467013	8.041064373	6.2185050521	6.2371359993	6.2557382679	6.292633473	9.1611012032	8.7075401453	8.2558235003	7.9175403794
ENSG00000117318	12.9495927221	13.269191023	13.5882822137	14.2276344973	11.4764275502	11.5921390366	12.2126550885	12.704248567	13.0244050809	13.1202117512	13.2159709127	13.4088420135	10.4444482399	11.292166504	12.0210173351	12.5543110737
ENSG00000173530	10.3106894808	9.638427273	8.9677366491	7.6327963881	7.6788330005	10.2539601273	10.4175262248	10.7082519859	10.8701939368	10.1155609869	9.361689928	7.8530646265	11.4462247608	11.3908433902	10.80523035	10.3507667217
ENSG00000120563	7.1282409071	6.8316282643	6.5344244875	5.9372286292	5.2884338714	7.6374764631	6.5775138559	6.2584538909	7.0465616927	7.0993441352	7.1582255341	7.3089559502	8.763473344	6.6865725178	6.0833609662	5.7890430835
ENSG00000205018	3.3971121507	3.6660346092	3.9333884309	4.4594458285	3.9812157227	3.9593500752	3.9617632669	3.9630198141	3.5765106332	3.6055616894	3.6350016723	3.6955465312	3.8618485094	3.8400553903	3.9313227579	3.9885188087
ENSG00000197971	8.6747468565	8.8447275402	9.0163705996	9.3673667745	11.0922984548	10.1342422655	9.571607269	9.1262313095	8.5602518575	8.7753087893	8.990679602	9.4258591692	9.8077735318	9.4598270463	9.2448377235	9.1014446068
ENSG00000257780	4.1191668307	4.0502401332	3.9810827966	3.8431237096	4.3457438843	4.2514403104	4.2407135122	4.2427785307	4.049511358	3.8272775448	3.6034635705	3.153048445	4.921762781	4.4607807471	4.2178489576	4.0564673497
ENSG00000187773	4.0510141161	4.0780027614	4.104646761	4.1598915698	4.7313908874	3.9824946228	3.9195110844	3.9535477283	3.640803389	3.71107015	3.7817175479	3.9246288383	3.6186980222	3.8239232376	3.9972384623	4.1212214995
ENSG00000188674	3.706629311	3.8287482734	3.9478566825	4.1731988916	3.977054427	4.1790167711	4.1055583187	4.1080911474	3.5976420936	3.6501459491	3.7031427943	3.8121031427	3.6529368039	3.5950691302	3.5734094454	3.5603222205
ENSG00000165379	4.1881407384	4.2394499723	4.2911866893	4.3991076012	3.2551148919	3.7835712588	4.1051936811	4.3166789122	4.1107985874	4.1135650388	4.1155055822	4.1161082311	4.3959070408	4.0659128064	3.9285614099	3.8431489004
ENSG00000249695	4.0021329297	3.7725238347	3.5401747639	3.061933976	4.0955148959	3.6433527203	3.433601233	3.2744471409	3.3727015192	3.119188883	2.8660256517	2.3638935436	3.7928195372	4.182994697	3.9035314134	3.6095163189
ENSG00000196893	5.711230711	5.605779733	5.5002622378	5.2895351034	4.1028082219	4.1030140611	4.1030140611	4.1030140611	5.8262226841	5.7432435145	5.6615431381	5.5052082152	5.9214007181	5.3720909759	5.1753389694	5.0227856187
ENSG00000111859	6.2801854712	6.7491983951	7.2179066957	8.1602059531	6.8080590607	5.2436313972	4.9043562224	4.77711415	6.2213958578	6.5520292155	6.8827742719	7.5461760306	4.0545864244	4.502496248	4.8567841976	5.1087713987
ENSG00000101049	3.7856555561	3.9495934244	4.1143159649	4.4464973146	4.4769784969	4.191279976	4.3262922699	4.4728642099	3.4800221031	3.5772461171	3.6770116852	3.8914046763	4.317031376	4.3473833671	4.1978556858	4.0724854505
ENSG00000111981	7.3011628766	7.4797367195	7.6589471283	8.0224607607	10.1601647112	8.9384373658	7.7901268557	6.9400440487	7.0525975428	7.2241052311	7.3948518116	7.7314580443	9.4905399885	8.1792096086	7.3791147716	6.6196714203
ENSG00000187689	8.8659685236	8.6459273901	8.4258030119	7.9844919188	5.6656269824	5.714061008	5.8346986644	5.9325325159	9.5966217293	9.4543904576	9.311535057	9.0226081909	6.5867327287	6.711026398	6.6377666178	6.611079859
ENSG00000164266	5.2908162147	5.2584470775	5.2260170662	5.1614011038	5.8682073277	5.869415229	5.869415229	5.869415229	5.2457113713	5.2058316051	5.1664733025	5.0899112514	7.9518214693	7.9537892425	6.9112241302	6.520262213
ENSG00000166532	8.0854081331	8.5523572207	9.0194658827	9.9543310537	11.3064737082	11.3020859744	11.3020859744	11.3020859744	7.7860563945	8.2866449279	8.7862116118	9.7841485232	9.3227513761	8.5583116424	8.0032346892	7.6144143555
ENSG00000139318	8.0904233907	8.7298597677	9.3691423143	10.6470526903	8.9770007355	9.0032908856	9.0551446834	9.0976453185	7.1312932879	7.9774778933	8.8222616807	10.5131782958	8.7666208717	8.5385703298	8.9215882112	9.269391195
ENSG00000169715	14.0444647018	13.8345863796	13.6244042438	13.2002534711	11.3346771294	11.2611218125	12.533493679	13.1032263258	13.4137609713	13.5236588302	13.6330415473	13.8447265404	12.363592407	12.9061004711	13.3154183332	13.606046957
ENSG00000107796	12.5376103256	12.5345475966	12.531457121	12.5258072218	11.5074001803	10.3324927655	9.1914514717	8.3434189056	12.540272303	12.4031304688	12.2653905703	11.986177534	10.2845481398	9.7648937127	9.1537010784	8.6816288381
ENSG00000130766	7.3491031269	7.7818933293	8.2166373357	9.0960109565	10.3943597821	9.4514201771	8.2497331357	7.3118865403	7.7650267232	7.9609616821	8.1565028669	8.5489179479	9.7948348619	8.7060560743	7.7550961253	7.0608261118
ENSG00000196074	6.3303167422	6.4241140868	6.5189875213	6.7098013224	6.0807669177	6.1407140901	6.3996602231	6.5870583508	7.5191010145	7.0053780035	6.4933075232	5.4900268463	5.4586109296	5.8447713224	6.0957207382	6.2724952772
ENSG00000259048	3.8295577288	3.9402353537	4.0506759059	4.2693222207	3.9803167419	3.8114277938	3.9100511559	4.0097616372	3.7439726414	3.7381558472	3.7317493761	3.7186905856	3.9441106935	3.9453513239	3.9880354043	4.0040419344
ENSG00000019549	6.8409902973	7.2508291392	7.6607240464	8.4811293977	8.645221368	7.5547114157	7.5434617304	7.3863812434	6.6676896531	7.2017057705	7.7369143997	8.8169325234	7.6967501123	7.3254018602	7.3231151119	7.3552162074
ENSG00000171199	3.7437379407	3.944691635	4.1451179586	4.5425286573	4.476003277	4.3244646045	4.2142231541	4.1388260786	3.6814280338	3.9011286943	4.1211765255	4.5576388501	4.656799085	4.4459866315	3.4510744467	2.6975146563
ENSG00000176907	11.559529551	11.851535363	12.1436802979	12.7278494392	12.4404973388	10.3744285977	8.3120805079	6.7653194405	11.1762838507	11.6159013882	12.0552354132	12.9344515616	10.0011412231	9.7681851301	9.6343282099	9.5463793009
ENSG00000254656	3.9429463086	3.9374757426	3.9328674473	3.9275041906	3.9811403939	4.2014224195	4.1581272855	4.1243519716	4.0263422803	4.0230305387	4.0202267142	4.0185342189	4.6090150559	4.2961143044	4.0516686863	3.8735563825
ENSG00000129151	4.0003896813	4.0802020302	4.160074783	4.3200754302	5.1906106495	4.7890319121	4.420383018	4.1503854647	6.0519440735	5.5132396821	4.9787620726	3.9351817989	4.3498636658	4.6089637443	4.5974116062	4.5618331705
